imputation_type,hyperparameter,mean arterial pressure,heart rate,respiratory rate,PCO2 (Arterial),PO2 (Arterial),FiO2,arterial pH,sodium,potassium,creatinine,hematocrit,white blood cell,HCO3 (serum)
mean,0,35.89963352701651,19.608405849838373,5.367205788465631,11.49754714637828,107.22744275980521,22.469292263139643,0.14741056848712558,7.838507984184881,0.8466985318015461,0.7696150634900791,2.0522068596804477,6.753005817357534,7.209947123463635
knn,3,42.60363636363636,20.120535714285715,6.121621621621622,11.551330798479087,102.94885361552029,16.20325203252032,0.13102189781021908,7.6907775768535265,0.7794444444444445,0.6851190476190475,2.109387755102041,7.476824034334763,6.483257229832572
knn,5,40.30618181818182,19.19553571428571,5.754954954954955,11.088212927756654,94.17777777777778,15.721951219512196,0.13099635036496354,7.6687160940325505,0.7645000000000001,0.6580357142857142,2.0425306122448976,6.862575107296138,6.439269406392693
knn,10,38.3770909090909,19.135267857142857,5.511261261261262,10.831178707224336,88.17513227513227,15.907317073170733,0.13052737226277378,7.722242314647381,0.7726388888888889,0.6196875000000001,2.026857142857143,6.6222317596566525,6.454109589041096
knn,15,37.98327272727272,18.645833333333332,5.23033033033033,10.666666666666668,86.72310405643739,16.486178861788616,0.1305693430656935,7.679445449065706,0.7734444444444445,0.6157440476190477,2.022530612244898,6.698369098712447,6.473363774733638
knn,20,38.013272727272735,18.353571428571428,5.0966216216216225,10.633079847908744,87.539417989418,16.67560975609756,0.130896897810219,7.708499095840872,0.7766249999999999,0.6121651785714286,2.0281632653061226,6.758261802575107,6.484132420091324
mice,20,36.16328998872678,18.11783279663456,4.733198996189171,9.377350581553083,87.12680975449422,17.867661906621368,0.1174149075670074,7.737785904945054,0.7534664779364836,0.607465257325493,1.9309133493615036,6.722312119916009,5.753882496889361
mice,50,36.16328998872678,18.11783279663456,4.733198996189171,9.377350581553083,87.12680975449422,17.867661906621368,0.1174149075670074,7.737785904945054,0.7534664779364836,0.607465257325493,1.9309133493615036,6.722312119916009,5.753882496889361
mice,100,36.16328998872678,18.11783279663456,4.733198996189171,9.377350581553083,87.12680975449422,17.867661906621368,0.1174149075670074,7.737785904945054,0.7534664779364836,0.607465257325493,1.9309133493615036,6.722312119916009,5.753882496889361
mice,200,36.16328998872678,18.11783279663456,4.733198996189171,9.377350581553083,87.12680975449422,17.867661906621368,0.1174149075670074,7.737785904945054,0.7534664779364836,0.607465257325493,1.9309133493615036,6.722312119916009,5.753882496889361
