imputation_type,hyperparameter,mean arterial pressure,heart rate,respiratory rate,PCO2 (Arterial),PO2 (Arterial),FiO2,arterial pH,sodium,potassium,creatinine,hematocrit,white blood cell,HCO3 (serum),average_normalised_mae
mean,0,1.3345288722814963,0.6681129363375583,0.6887885403877781,1.0000286609941784,0.5149047923586262,0.4511719621962195,1.5307214846808728,1.7261311631259475,1.1576872037329642,1.372156984292512,0.7260694848259568,0.7661228121854643,1.323775879049658,1.0200154443422487
knn,3,1.5897116263608413,0.6864040261067863,0.7687074829931972,0.9327760362243122,0.4434957282082107,0.3765456545654565,1.3692353643966582,1.7577726809378187,1.1545611015490531,1.2463186077643913,0.7904207119741101,0.8963573609451747,1.1975951903807616,1.016146274800521
knn,5,1.523684866616804,0.6633404104741684,0.7143707482993197,0.9140020898641589,0.41839927253671994,0.37193399339933997,1.3538351254480312,1.7215596330275234,1.10960413080895,1.193072289156627,0.7393139158576051,0.8531501393866988,1.174188376753507,0.9808042301253426
knn,10,1.4391423585140861,0.6385468270818591,0.6906037414965986,0.8842215256008359,0.41341337484394985,0.368943894389439,1.3597849462365617,1.7018348623853214,1.090361445783132,1.158885542168675,0.7367029126213593,0.8066029470330548,1.1777555110220441,0.9589846068597628
knn,15,1.39248732651874,0.6295274042620115,0.6813775510204082,0.8861024033437827,0.4046185698359612,0.37612761276127615,1.360334528076466,1.6939092762487264,1.082042455536431,1.1354752342704153,0.7299098166127292,0.7825540953139521,1.1909151636606548,0.9496447259585812
knn,20,1.362970580902518,0.622139655579146,0.6660714285714285,0.8743338557993731,0.40571644344435365,0.37419273927392743,1.365519713261651,1.6902905198776765,1.0822375215146296,1.1301455823293172,0.7320796116504855,0.7678016726403826,1.1962925851703408,0.9438301469242485
mice,20,1.3621816353844576,0.5831613954487532,0.6249404772940514,0.7885507821550584,0.3918068255782219,0.38477046966337985,1.2052129741907613,1.7110018213727718,1.0227453849056902,1.177029983418646,0.7167357179030625,0.7523312126723575,1.0584654708130867,0.9060718577538691
mice,50,1.3621816353844576,0.5831613954487532,0.6249404772940514,0.7885507821550584,0.3918068255782219,0.38477046966337985,1.2052129741907613,1.7110018213727718,1.0227453849056902,1.177029983418646,0.7167357179030625,0.7523312126723575,1.0584654708130867,0.9060718577538691
mice,100,1.3621816353844576,0.5831613954487532,0.6249404772940514,0.7885507821550584,0.3918068255782219,0.38477046966337985,1.2052129741907613,1.7110018213727718,1.0227453849056902,1.177029983418646,0.7167357179030625,0.7523312126723575,1.0584654708130867,0.9060718577538691
mice,200,1.3621816353844576,0.5831613954487532,0.6249404772940514,0.7885507821550584,0.3918068255782219,0.38477046966337985,1.2052129741907613,1.7110018213727718,1.0227453849056902,1.177029983418646,0.7167357179030625,0.7523312126723575,1.0584654708130867,0.9060718577538691
