reference,timestamp,mean_test_accuracy,std_test_accuracy,mean_test_precision,std_test_precision,mean_test_recall,std_test_recall,mean_test_f1,std_test_f1,mean_test_roc_auc,std_test_roc_auc,learning_rate,latent_dimensions,n_latent_samples,dropout,l2_reg,batch_size,encoder_layers_count,decoder_layers_count
raw_5,20250811_031402,0.9188039302254,0.0018034502881481209,0.9220472640836572,0.0010112381003899353,0.9949045959235553,0.0011303969866318453,0.9570911486628596,0.0009534737724496696,0.8366858138771847,0.008030215055550698,0.01,8,40,0.3,0.001,64,5,1
raw_5,20250811_031953,0.910185857520794,7.614523769915373e-06,0.910185857520794,7.614523769915373e-06,1.0,0.0,0.9529814639987151,4.173709313637445e-06,0.8068076663755939,0.011105532981789052,0.001,8,5,0.3,0.001,128,3,4
raw_5,20250811_032600,0.9145813990582271,0.0006604395306818139,0.914867943082742,0.0005193442044599529,0.9991254246748467,0.00025784489773000846,0.9551420281459777,0.00033772925574508347,0.8296165201184336,0.010881550749961052,0.0001,4,5,0.3,1e-05,128,3,2
raw_5,20250811_033159,0.910185857520794,7.614523769915373e-06,0.910185857520794,7.614523769915373e-06,1.0,0.0,0.9529814639987151,4.173709313637445e-06,0.8090542554908333,0.011021282924691766,0.001,16,5,0.3,0.0001,64,4,2
raw_5,20250811_080840,0.9181809191932858,0.001910642837782823,0.929606757588078,0.0015198141530521484,0.9846757143466531,0.0025717817597837806,0.9563458223927629,0.00105609237905527,0.8330780537845879,0.0055514195274438665,0.01,32,50,0.3,0.001,64,4,1
raw_5,20250811_082115,0.9178002065343115,0.0014030948176683164,0.9296685327791685,0.0011413098307261954,0.9841433226545548,0.0010238818344739673,0.956129971091648,0.0007405356326624394,0.8323299837155534,0.005380401638970658,0.001,16,5,0.05,0.001,256,1,3
raw_5,20250811_083131,0.9181809191932858,0.001910642837782823,0.929606757588078,0.0015198141530521484,0.9846757143466531,0.0025717817597837806,0.9563458223927629,0.00105609237905527,0.8330780537845879,0.0055514195274438665,0.01,32,50,0.3,0.001,64,4,1
raw_5,20250811_084404,0.9178002065343115,0.0014030948176683164,0.9296685327791685,0.0011413098307261954,0.9841433226545548,0.0010238818344739673,0.956129971091648,0.0007405356326624394,0.8323299837155534,0.005380401638970658,0.001,16,5,0.05,0.001,256,1,3
raw_5,20250811_084823,0.9194960735300961,0.0016755675932244635,0.929361572413737,0.001436860295001733,0.986538926207978,0.0006944018299865748,0.9570964411022332,0.0008688363269431246,0.8425814204110864,0.006685237661486025,0.001,4,50,0.1,1e-05,64,1,4
raw_5,20250811_085722,0.910185857520794,7.614523769915373e-06,0.910185857520794,7.614523769915373e-06,1.0,0.0,0.9529814639987151,4.173709313637445e-06,0.8048385531767325,0.013758439971851132,1e-05,4,20,0.2,1e-05,32,1,4
raw_5,20250811_094428,0.9194269292782602,0.0021849861692396894,0.9288641248576184,0.0014091288773300042,0.9870713540503081,0.0012997403130018323,0.9570830156979184,0.0011578085271925294,0.841905975621178,0.007031554040187324,1e-05,4,30,0.3,0.0001,128,2,5
raw_5,20250811_095651,0.910185857520794,7.614523769915373e-06,0.910185857520794,7.614523769915373e-06,1.0,0.0,0.9529814639987151,4.173709313637445e-06,0.7777780517045911,0.011544726493573547,0.001,4,5,0.3,0.0001,256,2,3
raw_5,20250811_100051,0.910185857520794,7.614523769915373e-06,0.910185857520794,7.614523769915373e-06,1.0,0.0,0.9529814639987151,4.173709313637445e-06,0.8071398773995611,0.01083873727000346,0.0001,4,5,0.2,0.001,32,4,1
raw_5,20250811_101942,0.910185857520794,7.614523769915373e-06,0.910185857520794,7.614523769915373e-06,1.0,0.0,0.9529814639987151,4.173709313637445e-06,0.8075903524298347,0.010746192934237966,0.001,32,40,0.2,0.0001,64,2,5
raw_5,20250811_102904,0.9213304147079837,0.001987453475792971,0.9276910761329853,0.0014094965892422818,0.9907978139231893,0.0015840435658819685,0.9582053620941767,0.0010557019896163587,0.8436205580199079,0.006056206654582762,0.01,8,10,0.2,1e-05,256,5,4
raw_5,20250811_103303,0.9184923977560222,0.002060980100514555,0.922052040521592,0.0009639439460805845,0.994524324406395,0.0016014103981310838,0.9569175049069102,0.0011032357288409647,0.8364295660037359,0.008978212528953767,0.01,8,40,0.3,0.001,64,5,1
raw_5,20250811_104159,0.9181117270244353,0.0013599633359633139,0.9200688022052133,0.0014554921132514322,0.9966157165301273,0.0005296329440130917,0.9568128365513401,0.0006798481388110768,0.8315354114512035,0.0069652239519857944,0.001,8,5,0.3,0.001,128,3,4
raw_5,20250811_104616,0.9193576832027684,0.001419772797415427,0.9226568614600961,0.0006676486224452385,0.9947905274824906,0.0014256023367913975,0.9573662849091796,0.00076982376685237,0.8370028790058445,0.00820742017686872,0.0001,4,5,0.3,1e-05,128,3,2
raw_5,20250811_105233,0.910185857520794,7.614523769915373e-06,0.910185857520794,7.614523769915373e-06,1.0,0.0,0.9529814639987151,4.173709313637445e-06,0.8163793947897607,0.011962673351463714,0.001,16,5,0.3,0.0001,64,4,2
raw_5,20250811_105955,0.910185857520794,7.614523769915373e-06,0.910185857520794,7.614523769915373e-06,1.0,0.0,0.9529814639987151,4.173709313637445e-06,0.8084936141618737,0.011313878737858503,1e-05,16,20,0.05,0.0001,128,3,3
raw_5,20250811_111821,0.9140968562185894,0.00033492869558676084,0.9141915484503095,0.0003951647458712958,0.999429621644445,0.00024048882656219696,0.9549121222745143,0.00016538524407548288,0.8320438676569802,0.008921521671855377,0.01,8,20,0.05,1e-05,32,1,2
raw_5,20250811_112554,0.9184231756390379,0.0010396390044209694,0.9213347467100362,0.001038589774308818,0.9953609202981383,0.0007467364956312436,0.9569177272936494,0.0005318159748986263,0.839308259563283,0.006516248075911548,0.0001,32,10,0.1,1e-05,128,1,1
raw_5,20250811_113218,0.9181809491414199,0.002515865291292632,0.9288946667184433,0.0012634338503349498,0.9855503330520845,0.001996925185534021,0.9563832818207004,0.001357911568601545,0.8348693301605717,0.007478770764703732,0.01,8,50,0.3,0.001,32,2,5
raw_5,20250811_114241,0.9186654440640434,0.0014993598047905723,0.9297949936950045,0.0015152568025861997,0.9850179558200789,0.0012276434386947251,0.9566087724598484,0.0007812757623664892,0.8367908055592672,0.005527424441868488,0.0001,16,10,0.3,0.0001,64,3,2
raw_5,20250811_115856,0.9216072732277878,0.002126572726916201,0.9299153079878199,0.0016122883910409279,0.9883641586358927,0.0010912568144938821,0.9582485251121238,0.0011141484499670965,0.8460802887061426,0.005431261597801082,0.01,16,40,0.05,0.0001,256,4,1
raw_5,20250811_120301,0.910185857520794,7.614523769915373e-06,0.910185857520794,7.614523769915373e-06,1.0,0.0,0.9529814639987151,4.173709313637445e-06,0.7999138383397553,0.01073486106399184,1e-05,4,10,0.05,0.001,128,5,4
raw_5,20250811_121948,0.9199806343386143,0.0017524034317055977,0.9292732239578022,0.001167994164955853,0.9872233657745513,0.001313843235553082,0.957371470675602,0.0009340832340980201,0.8432138232724222,0.006710126961996352,0.01,16,20,0.05,0.0001,256,4,1
raw_5,20250811_122350,0.910185857520794,7.614523769915373e-06,0.910185857520794,7.614523769915373e-06,1.0,0.0,0.9529814639987151,4.173709313637445e-06,0.7629657677798023,0.019320760123383837,0.01,16,20,0.05,0.0001,32,4,1
raw_5,20250811_123418,0.910185857520794,7.614523769915373e-06,0.910185857520794,7.614523769915373e-06,1.0,0.0,0.9529814639987151,4.173709313637445e-06,0.8101907672244192,0.008746677602159199,0.01,16,30,0.05,0.0001,256,4,1
raw_5,20250811_123817,0.9148582935157916,0.0006254884284267683,0.9150648981169436,0.0004050996948625036,0.9992014630721769,0.00030418432611989475,0.9552841495880576,0.00032449293988383754,0.8300706092315518,0.010203833324979192,0.01,16,40,0.05,0.0001,32,4,1
raw_5,20250811_124949,0.9210189361452474,0.0023741445737318987,0.9288298470808526,0.001834976946846493,0.9890106476892411,0.0014789571344462828,0.9579746808295052,0.001247198776668296,0.8456848061536049,0.006225838504396002,1e-05,16,40,0.05,0.0001,128,3,3
raw_5,20250811_130902,0.9182501952169118,0.002452976291878073,0.9283491993330555,0.0017762653718493037,0.9863107893258489,0.001381097638600962,0.9564517031883385,0.0012915920035564753,0.8325174783758197,0.009749567632382041,1e-05,4,50,0.05,1e-05,128,5,2
raw_5,20250811_132906,0.9185270177989547,0.001726740203076131,0.9286748712749414,0.001221352409545636,0.9862347220083334,0.0008633512389354882,0.9565893610543548,0.0009079612687355063,0.8225519216409305,0.007369035728711835,1e-05,16,10,0.05,0.0001,128,5,4
raw_5,20250811_134518,0.9202229387013807,0.0015950882881040746,0.9249118378374653,0.0011861566509182445,0.9929652516742979,0.0008154785352179733,0.9577307468187456,0.0008321460590176698,0.8435420900274979,0.008114077501986314,1e-05,32,50,0.05,0.001,256,2,3
raw_5,20250811_141013,0.9186655219291916,0.0018498328728127145,0.9221564164155536,0.0012786072548556658,0.9946003989539569,0.0012586284966340415,0.9570086902571596,0.0009726152187205042,0.8365083030193441,0.008138506606027683,0.01,8,50,0.05,1e-05,32,1,2
raw_5,20250811_142833,0.910185857520794,7.614523769915373e-06,0.910185857520794,7.614523769915373e-06,1.0,0.0,0.9529814639987151,4.173709313637445e-06,0.78099395043913,0.011483917423588095,1e-05,32,30,0.05,1e-05,256,1,4
raw_5,20250811_144512,0.9203613649664693,0.0017815282502371948,0.9271918443554581,0.0011597709065696092,0.9902654728414155,0.0014594910814749752,0.9576904380819157,0.000951469949171663,0.8429537968430226,0.00617966994743394,0.01,4,30,0.05,0.001,32,2,2
raw_5,20250811_145836,0.9181809072140321,0.0012666456171694833,0.9288674930315753,0.0013728178138230555,0.9855883630958191,0.0022145520731169173,0.9563847794464964,0.0007108707763009546,0.8213721079966148,0.006986342378451722,1e-05,32,50,0.05,0.001,128,2,3
raw_5,20250811_153306,0.9180079088230257,0.001359196702185322,0.9200304787157547,0.001370308787007408,0.9965396853628435,0.0005429641230591978,0.9567572150983729,0.0006847274783195177,0.831974143500118,0.007076559226892243,0.01,4,10,0.05,1e-05,32,1,1
raw_5,20250811_154703,0.910185857520794,7.614523769915373e-06,0.910185857520794,7.614523769915373e-06,1.0,0.0,0.9529814639987151,4.173709313637445e-06,0.7823491093891703,0.01242982050250363,0.01,8,40,0.05,0.001,32,3,4
raw_5,20250811_155846,0.9176271422574102,0.0014334704091756836,0.9287047618592247,0.0017354028864829654,0.9851320098010508,0.0018285862590805885,0.9560838175125186,0.0007550247612679562,0.8251945123187682,0.004275820830259374,0.01,32,10,0.05,1e-05,256,2,3
raw_5,20250811_160251,0.919738389872116,0.001935600888824958,0.9293165972491562,0.0010208369454600087,0.9868811749114499,0.0017586563752549568,0.9572333179558271,0.0010497897142417519,0.8436608475576033,0.006958621715999432,0.01,8,50,0.05,0.0001,128,1,1
raw_5,20250811_160740,0.9185270237885815,0.0015852299535444856,0.9287694377699914,0.001428226273240303,0.9861206463372223,0.0019460684308777606,0.9565840036890592,0.0008583772118848783,0.8197510668925935,0.007210252378104974,1e-05,4,30,0.05,0.001,256,3,4
raw_5,20250811_161722,0.9180423791252881,0.0013986867145768897,0.9296873642090917,0.0013697427603945804,0.9844094389700944,0.0012614138731188197,0.956264912000554,0.0007345920739155891,0.8367421841523923,0.007677286401708129,1e-05,8,50,0.05,1e-05,128,5,2
raw_5,20250811_163406,0.920638289372168,0.001736134192335653,0.9271219607037084,0.0011589772290382374,0.9906837599422174,0.001819307594544475,0.957848132472423,0.0009398617014150231,0.8414537118857991,0.004551444829138443,1e-05,32,30,0.05,0.001,128,2,3
raw_5,20250811_170118,0.9209843220919419,0.0019779410151054343,0.9290419016329418,0.001634956902996772,0.9887064290295037,0.0016855284477611584,0.9579442918146739,0.0010469644597126465,0.8456305196083991,0.005438952217879071,0.01,32,50,0.05,0.0001,128,4,5
